anger,disgust,fear,joy,sadness,analytical,confident,tentative,openness,conscientiousness,extraversion,agreeableness,neuroticism,class
0.08146,0.218294,0.036191,0.006596,0.081808,0,0,0,0.368162,0.37889,0.597691,0.636499,0.593089,REAL
0.077752,0.056924,0.078085,0.018276,0.106832,0.842108,0,0,0.184265,0.277661,0.552214,0.601037,0.42865,REAL
0.563684,0.258888,0.22695,0.015898,0.155753,0.116314,0,0,0.184081,0.331499,0.645035,0.713065,0.575921,REAL
0.201198,0.03899,0.160493,0.063304,0.15607,0,0,0,0.578009,0.233749,0.69493,0.604125,0.335572,FAKE
0.283546,0.293943,0.359196,0.002606,0.095019,0.801827,0,0,0.778837,0.488618,0.800319,0.583639,0.649634,REAL
0.205311,0.208944,0.174964,0.014464,0.404484,0.801827,0,0,0.421239,0.30657,0.63503,0.636158,0.575654,REAL
0.134444,0.338264,0.190266,0.022535,0.030667,0.901894,0,0,0.566405,0.379165,0.604134,0.630155,0.356073,FAKE
0.06627,0.343142,0.009489,0.350244,0.238421,0.054654,0.543112,0,0.092492,0.202877,0.616082,0.489817,0.571972,FAKE
0.055032,0.172893,0.04811,0.002225,0.467391,0.292626,0,0.806517,0.122027,0.3023,0.633165,0.619367,0.682484,REAL
0.296478,0.222879,0.197139,0.010322,0.268655,0.895415,0,0,0.448638,0.312176,0.570282,0.59092,0.715043,FAKE
0.084511,0.022015,0.155965,0.042092,0.261239,0,0,0,0.237124,0.348734,0.240863,0.499687,0.404971,FAKE
0.068029,0.095051,0.087329,0.050464,0.261945,0,0,0,0.285026,0.287965,0.597656,0.621523,0.549077,FAKE
0.168087,0.18212,0.129355,0.443317,0.132549,0.363942,0,0,0.544987,0.97998,0.715507,0.884399,0.94149,FAKE
0.329758,0.408453,0.049078,0.004552,0.302534,0,0,0,0.111892,0.287401,0.630472,0.58532,0.485561,REAL
0.082359,0.039601,0.103836,0.121549,0.212012,0,0,0,0.773674,0.389168,0.462982,0.492764,0.624677,FAKE
0.131829,0.034036,0.05821,0.092828,0.271334,0.842108,0,0.75152,0.399482,0.642173,0.380953,0.572762,0.387106,REAL
0.093594,0.032951,0.029209,0.018067,0.08873,0.094752,0,0,0.413266,0.531368,0.782844,0.767431,0.944304,REAL
0.312296,0.077782,0.129878,0.068756,0.415298,0,0.825035,0,0.118604,0.452566,0.385053,0.333289,0.650975,REAL
0.042329,0.04812,0.127437,0.204626,0.164596,0,0,0.446712,0.813015,0.05398,0.873091,0.526408,0.033621,FAKE
0.037125,0.061592,0.731105,0.114725,0.116669,0.920855,0,0,0.298029,0.31887,0.609782,0.615568,0.545123,REAL
0.157029,0.114717,0.07546,0.024206,0.386185,0.687768,0,0,0.447424,0.307998,0.645141,0.681703,0.786248,FAKE
0.211354,0.023785,0.114403,0.378473,0.045989,0.248254,0,0,0.708585,0.277998,0.540021,0.589251,0.275421,FAKE
0.119915,0.54778,0.008797,0.120544,0.25072,0.589295,0.509368,0,0.787836,0.907896,0.870838,0.864479,0.800069,FAKE
0.277576,0.040821,0.213889,0.166633,0.269956,0,0,0.867767,0.015284,0.457619,0.309523,0.670855,0.866291,REAL
0.083077,0.032687,0.019951,0.01957,0.094071,0,0,0,0.238603,0.307345,0.634599,0.59723,0.622598,REAL
0.103054,0.219309,0.105491,0.223887,0.269489,0.562568,0,0.615352,0.356081,0.469742,0.453732,0.168821,0.62039,FAKE
0.260411,0.149418,0.136011,0.19862,0.32001,0,0,0,0.252332,0.281971,0.549295,0.620445,0.543599,FAKE
0.105647,0.160945,0.134064,0.159995,0.443343,0,0,0,0.944814,0.428718,0.804743,0.456851,0.825934,REAL
0.339434,0.500604,0.022331,0.018557,0.097424,0.417844,0,0,0.396548,0.293978,0.569862,0.597766,0.699841,REAL
0.054114,0.106946,0.044343,0.221368,0.154356,0,0,0,0.70784,0.377365,0.761865,0.661844,0.908334,REAL
0.167338,0.371006,0.156836,0.003184,0.19637,0.138368,0,0,0.31043,0.681088,0.793111,0.720733,0.746406,REAL
0.070251,0.092545,0.302899,0.026433,0.472201,0,0,0,0.393311,0.246048,0.74271,0.72181,0.627245,REAL
0.312789,0.262825,0.062268,0.111592,0.365557,0.417844,0,0,0.563034,0.354699,0.714467,0.635468,0.768861,FAKE
0.200968,0.28078,0.114294,0.019574,0.543582,0,0,0.786991,0.481934,0.301314,0.591878,0.523175,0.266034,REAL
0.128974,0.014337,0.066866,0.139879,0.195525,0.61476,0,0.615352,0.54975,0.530198,0.718161,0.802227,0.467986,REAL
0.262382,0.694896,0.064679,0.033448,0.069037,0,0,0,0.820342,0.291435,0.599828,0.405623,0.918104,FAKE
0.36767,0.061761,0.051214,0.008861,0.593408,0,0,0,0.756076,0.601099,0.754148,0.83608,0.647546,FAKE
0.063893,0.23665,0.053477,0.012754,0.394807,0,0,0,0.11624,0.363111,0.61835,0.593434,0.248871,REAL
0.162396,0.489126,0.052033,0.00354,0.345568,0.687768,0,0,0.421685,0.341458,0.74864,0.688416,0.561654,FAKE
0.052604,0.112799,0.02749,0.485218,0.341232,0.720783,0,0,0.982157,0.189478,0.35684,0.67818,0.434394,FAKE
0.105051,0.15885,0.105477,0.00497,0.481988,0.589295,0,0.716301,0.37786,0.349225,0.481089,0.731671,0.482009,REAL
0.105708,0.202689,0.068206,0.357827,0.172926,0,0.638987,0,0.274329,0.521151,0.615498,0.553477,0.742226,FAKE
0.065638,0.082016,0.033247,0.455911,0.323718,0.724236,0,0,0.18898,0.333635,0.667781,0.614396,0.523444,FAKE
0.058211,0.031673,0.802097,0.017569,0.195,0,0,0,0.162836,0.02993,0.906324,0.526448,0.086989,REAL
0.151008,0.072391,0.042169,0.009232,0.467414,0.182902,0,0,0.290679,0.340595,0.577035,0.637254,0.444568,REAL
0.024758,0.208981,0.607948,0.159602,0.096854,0,0,0,0.740824,0.389174,0.497723,0.187816,0.427996,REAL
0.115386,0.130835,0.12215,0.048711,0.412379,0.762356,0,0,0.310778,0.256027,0.3987,0.501534,0.134747,REAL
0.135381,0.08918,0.215523,0.097934,0.131542,0.30971,0,0.88939,0.575654,0.363965,0.693375,0.708489,0.753719,REAL
0.210827,0.480044,0.014053,0.022803,0.11415,0,0,0,0.264078,0.424059,0.825594,0.700489,0.832812,REAL
0.299004,0.483515,0.166392,0.035057,0.195548,0.212313,0,0,0.451363,0.34643,0.615408,0.655234,0.624443,REAL
0.066257,0.221148,0.146856,0.030929,0.287449,0,0,0,0.169385,0.358725,0.441091,0.542677,0.716817,FAKE
0.15379,0.098371,0.405361,0.082698,0.381904,0,0,0.716301,0.838129,0.265303,0.583706,0.227228,0.642855,REAL
0.109638,0.346647,0.086484,0.004379,0.436573,0.762356,0,0,0.33834,0.278041,0.557864,0.605145,0.469088,FAKE
0.060743,0.039884,0.033341,0.264928,0.544337,0,0,0,0.392295,0.334267,0.530544,0.639965,0.364134,REAL
0.062855,0.447978,0.174736,0.010995,0.390415,0.560098,0,0,0.351576,0.352495,0.674323,0.640098,0.861832,FAKE
0.143543,0.215533,0.031976,0.103611,0.217824,0.182902,0,0,0.581875,0.389438,0.74936,0.602566,0.816132,REAL
0.269267,0.248843,0.03511,0.027451,0.269751,0.138368,0,0,0.336774,0.314693,0.682179,0.549916,0.56914,FAKE
0.220737,0.120457,0.219987,0.033162,0.11544,0.842108,0,0,0.621119,0.403951,0.880915,0.33072,0.813882,REAL
0.10433,0.125648,0.020942,0.11761,0.292364,0,0,0,0.910817,0.768763,0.971078,0.91707,0.773595,REAL
0.014465,0.034504,0.019878,0.488298,0.313966,0,0.727798,0,0.341193,0.422311,0.414038,0.754256,0.340004,FAKE
0.15577,0.131851,0.197913,0.120725,0.216978,0,0,0,0.412029,0.35451,0.68919,0.671825,0.602796,REAL
0.27975,0.04915,0.080836,0.009336,0.32823,0,0,0,0.805818,0.513244,0.854577,0.513824,0.607023,FAKE
0.224312,0.084498,0.050144,0.014646,0.231923,0.380851,0,0,0.598595,0.397311,0.855786,0.80153,0.712898,FAKE
0.160665,0.117152,0.058124,0.088252,0.217678,0,0,0,0.294412,0.339547,0.654289,0.588457,0.626434,FAKE
0.076379,0.005906,0.031158,0.788574,0.073769,0.687768,0,0,0.07175,0.296976,0.510042,0.592152,0.230658,FAKE
0.047781,0.242141,0.017124,0.18404,0.110875,0,0,0,0.826751,0.834398,0.982401,0.589465,0.95269,FAKE
0.033797,0.258505,0.094735,0.227708,0.240513,0,0,0.075698,0.606149,0.071632,0.766356,0.798066,0.567268,FAKE
0.418045,0.648736,0.033335,0.006305,0.051312,0.292626,0,0,0.790205,0.568998,0.837699,0.363176,0.763115,REAL
0.109397,0.095261,0.618692,0.010325,0.253045,0,0,0,0.60267,0.188104,0.37136,0.543606,0.177598,FAKE
0.080827,0.503206,0.016506,0.302987,0.095273,0,0,0,0.597088,0.548199,0.732588,0.745858,0.785962,REAL
0.415231,0.257345,0.180611,0.027732,0.117592,0,0,0,0.260356,0.276061,0.549224,0.602834,0.472734,REAL
0.128542,0.143912,0.322901,0.369099,0.1332,0,0,0,0.413761,0.588121,0.937376,0.816577,0.817841,REAL
0.325922,0.322931,0.213789,0.024856,0.144245,0.920855,0,0,0.459332,0.296077,0.568821,0.615288,0.528741,REAL
0.124901,0.104502,0.049063,0.134154,0.142071,0,0,0,0.322911,0.275329,0.555059,0.604388,0.327131,FAKE
0.006988,0.212156,0.01967,0.542572,0.161634,0,0,0.822231,0.210404,0.46297,0.817988,0.545553,0.646273,FAKE
0.12632,0.682873,0.037682,0.00528,0.137247,0,0,0,0.68824,0.46718,0.793955,0.542869,0.844372,REAL
0.05049,0.042066,0.079712,0.778692,0.047522,0.801827,0,0.681699,0.27552,0.308785,0.795309,0.661338,0.304017,FAKE
0.062894,0.138986,0.40467,0.04566,0.357915,0,0,0.681699,0.788915,0.552127,0.713663,0.642538,0.667705,REAL
0.245786,0.332897,0.062926,0.102405,0.293684,0,0,0,0.176689,0.30489,0.659427,0.627402,0.478025,FAKE
0.118218,0.226981,0.226611,0.021079,0.187025,0,0,0.983475,0.292013,0.180767,0.44319,0.59178,0.595497,REAL
0.267605,0.1473,0.291744,0.047167,0.224892,0,0.121579,0,0.454837,0.404319,0.703313,0.323144,0.489171,REAL
0.410525,0.323918,0.077909,0.048321,0.251389,0,0,0,0.432764,0.191313,0.637876,0.511429,0.890285,FAKE
0.259624,0.223815,0.251474,0.111452,0.328505,0,0,0,0.05748,0.409474,0.343194,0.654483,0.599711,REAL
0.471473,0.036687,0.308342,0.129822,0.114907,0,0,0,0.018566,0.292799,0.301614,0.402588,0.609949,REAL
0.340632,0.47519,0.146889,0.041833,0.165005,0.372272,0,0,0.539935,0.455057,0.840733,0.853283,0.687182,REAL
0.238841,0.165125,0.026583,0.007545,0.24909,0.653099,0,0.446712,0.899155,0.043968,0.690119,0.142025,0.602758,REAL
0.239506,0.061077,0.112881,0.022257,0.595913,0,0,0,0.116752,0.313817,0.586722,0.608374,0.725687,REAL
0.090905,0.031407,0.10975,0.321867,0.444077,0,0.898327,0,0.00283,0.508406,0.323626,0.180971,0.743454,FAKE
0.063132,0.107921,0.041145,0.122034,0.196453,0,0,0.936899,0.419486,0.087384,0.554221,0.51766,0.25081,REAL
0.074751,0.592044,0.207675,0.020578,0.186801,0,0,0.75152,0.159702,0.170202,0.337639,0.297703,0.514319,REAL
0.26184,0.067805,0.099589,0.004539,0.332051,0,0,0,0.496727,0.508883,0.722743,0.780306,0.827675,FAKE
0.143808,0.021492,0.587372,0.073331,0.377563,0.104816,0,0,0.494054,0.505243,0.443888,0.381189,0.660552,REAL
0.058448,0.300575,0.172853,0.070828,0.413479,0,0,0,0.903838,0.438674,0.824293,0.520281,0.687555,REAL
0.104542,0.039836,0.285513,0.299291,0.299696,0.372272,0,0,0.372711,0.320841,0.599068,0.577641,0.638393,REAL
0.169818,0.522847,0.261526,0.007628,0.155593,0,0,0,0.317204,0.180392,0.495268,0.286179,0.538463,FAKE
0.236679,0.090977,0.136377,0.176124,0.297391,0.890872,0,0,0.83905,0.176977,0.480661,0.50421,0.263656,FAKE
0.042037,0.032575,0.822646,0.001747,0.246187,0.138368,0,0,0.373845,0.774112,0.870113,0.749688,0.896458,REAL
0.408196,0.377879,0.090444,0.002345,0.334626,0,0,0.323642,0.480628,0.4523,0.808711,0.782221,0.883974,FAKE
0.133374,0.298474,0.195108,0.019469,0.390687,0.882284,0,0,0.345133,0.291242,0.601041,0.604379,0.600064,FAKE
0.038579,0.065119,0.128215,0.131836,0.551757,0.947344,0.509368,0,0.220939,0.630289,0.280325,0.567421,0.382649,FAKE
0.103289,0.08223,0.096687,0.097203,0.117362,0.920855,0,0,0.35801,0.294463,0.598099,0.638633,0.504734,FAKE
0.541585,0.098145,0.203297,0.004532,0.386197,0,0,0,0.091089,0.49846,0.517993,0.45775,0.843987,FAKE
0.080036,0.096726,0.589109,0.015918,0.291883,0,0,0,0.606684,0.567168,0.752682,0.160738,0.390388,REAL
0.091548,0.120467,0.301404,0.077075,0.418693,0,0,0,0.344916,0.295893,0.528478,0.578847,0.480386,FAKE
0.40416,0.26887,0.170366,0.015998,0.358716,0.029341,0,0,0.361828,0.410839,0.759353,0.669729,0.26042,FAKE
0.075525,0.203812,0.044878,0.486771,0.047056,0,0,0,0.788673,0.183614,0.193939,0.613808,0.060539,FAKE
0.637938,0.249382,0.180629,0.013103,0.144836,0.178218,0,0,0.089471,0.151347,0.411753,0.60809,0.288944,REAL
0.06766,0.112287,0.131654,0.221827,0.216003,0,0,0.401017,0.781082,0.373725,0.628232,0.484787,0.71229,FAKE
0.349329,0.248941,0.070694,0.083108,0.338003,0.646387,0,0.681699,0.760652,0.743944,0.793241,0.704056,0.825947,REAL
0.154957,0.127922,0.050833,0.010807,0.115537,0,0.660207,0,0.343425,0.421898,0.404987,0.618648,0.568814,FAKE
0.123991,0.020151,0.132919,0.029867,0.171576,0.920855,0,0,0.84266,0.103422,0.46725,0.458829,0.386764,FAKE
0.391255,0.085824,0.119457,0.166014,0.203294,0,0,0,0.185576,0.486454,0.386919,0.622702,0.587487,REAL
0.09386,0.039264,0.194977,0.006741,0.813843,0,0,0,0.024236,0.278484,0.470562,0.742263,0.261697,FAKE
0.208751,0.740677,0.073186,0.038137,0.053743,0,0,0,0.20351,0.503708,0.500812,0.539037,0.744108,FAKE
0.055737,0.149993,0.063095,0.236632,0.179836,0.30971,0,0,0.579287,0.325607,0.783513,0.673886,0.620863,REAL
0.152428,0.064924,0.126141,0.113582,0.188286,0,0.509368,0,0.562537,0.392435,0.674644,0.634954,0.37612,FAKE
0.122914,0.154846,0.16759,0.023714,0.193526,0.842108,0,0,0.528271,0.498633,0.814435,0.823083,0.943406,REAL
0.24702,0.283581,0.057594,0.002114,0.591995,0,0,0,0.321028,0.370879,0.741524,0.638306,0.691225,REAL
0.02939,0.028725,0.039915,0.058738,0.229308,0.85365,0,0,0.84232,0.336524,0.769734,0.412281,0.792682,FAKE
0.090846,0.530435,0.108372,0.031587,0.338615,0.842108,0,0,0.240487,0.280378,0.556576,0.615182,0.514866,FAKE
0.15061,0.065773,0.085711,0.065728,0.317043,0.731735,0,0,0.158587,0.504356,0.749502,0.577469,0.945407,FAKE
0.4225,0.110312,0.281497,0.06107,0.222185,0.842108,0,0,0.170464,0.322552,0.624124,0.621694,0.635246,REAL
0.021531,0.008443,0.007887,0.843277,0.048216,0,0,0,0.001706,0.492648,0.749079,0.873215,0.722069,FAKE
0.310703,0.022145,0.078307,0.059917,0.350359,0.094752,0,0.856622,0.128104,0.407691,0.543298,0.683801,0.529157,REAL
0.203107,0.466936,0.123478,0.003147,0.398282,0,0,0,0.294371,0.408948,0.673004,0.619087,0.532909,FAKE
0.187268,0.134774,0.366897,0.006169,0.488315,0,0,0,0.227532,0.283209,0.562907,0.564939,0.400257,FAKE
0.498647,0.061379,0.071918,0.02156,0.318129,0.724236,0.660207,0,0.321874,0.385077,0.694758,0.625643,0.764691,FAKE
0.09532,0.006569,0.148648,0.542573,0.19536,0,0,0,0.0918,0.344013,0.562199,0.536403,0.591358,REAL
0.591362,0.287164,0.052414,0.034496,0.196877,0.012052,0,0,0.827948,0.516406,0.913067,0.687953,0.761038,FAKE
0.037815,0.136418,0.025045,0.24506,0.491163,0,0,0.647986,0.428921,0.448058,0.858658,0.837069,0.232437,REAL
0.098727,0.124066,0.107006,0.043786,0.298844,0.620279,0,0.75152,0.657105,0.477842,0.777911,0.779216,0.541122,REAL
0.036014,0.094247,0.689108,0.001957,0.377488,0,0,0.26216,0.671366,0.522548,0.79935,0.691796,0.813954,REAL
0.216932,0.338407,0.16821,0.131536,0.084288,0,0,0,0.177479,0.309664,0.563517,0.619714,0.413407,REAL
0.089889,0.024608,0.083414,0.182058,0.28104,0,0,0,0.348931,0.299147,0.530925,0.594244,0.431912,FAKE
0.489875,0.181838,0.02808,0.036025,0.075628,0,0,0,0.720516,0.32025,0.614674,0.595761,0.648739,REAL
0.095571,0.019535,0.187193,0.400309,0.270027,0,0,0,0.240258,0.348735,0.501801,0.446255,0.457375,FAKE
0.191086,0.368691,0.042177,0.024099,0.440545,0,0,0,0.834698,0.273215,0.944794,0.608597,0.786497,FAKE
0.313863,0.173124,0.279584,0.006647,0.256354,0.532616,0,0,0.160369,0.324819,0.394828,0.793366,0.31619,FAKE
0.186459,0.105571,0.172143,0.007827,0.068165,0.121371,0,0,0.315763,0.382744,0.722685,0.434551,0.739502,REAL
0.145053,0.141931,0.135309,0.035319,0.2932,0,0,0,0.15938,0.400114,0.459003,0.503573,0.545123,REAL
0.165065,0.164401,0.040566,0.026662,0.326311,0,0,0,0.502189,0.333606,0.454322,0.651383,0.15256,FAKE
0.447271,0.447924,0.058435,0.042891,0.093717,0.587989,0,0,0.180255,0.851808,0.948978,0.693782,0.942395,REAL
0.107446,0.281278,0.0974,0.23388,0.211291,0,0,0,0.740603,0.436044,0.587912,0.691054,0.803721,FAKE
0.049939,0.037485,0.04089,0.009425,0.452502,0,0,0.446712,0.568989,0.480698,0.896011,0.830085,0.486974,FAKE
0.265764,0.318175,0.024064,0.024428,0.259018,0.116314,0.898327,0,0.663729,0.389958,0.718549,0.486368,0.282755,REAL
0.157026,0.101798,0.10162,0.079083,0.144354,0.080162,0,0.966403,0.824892,0.240892,0.580247,0.652305,0.745668,FAKE
0.459987,0.367457,0.048468,0.001455,0.197079,0.687768,0,0,0.366838,0.344114,0.687089,0.651049,0.718327,REAL
0.476003,0.341546,0.013308,0.019201,0.156778,0.459587,0.660207,0,0.680223,0.294047,0.629747,0.600677,0.530628,REAL
0.213607,0.324035,0.159631,0.002823,0.38253,0,0.478061,0,0.256125,0.286978,0.729884,0.76462,0.529615,REAL
0.164857,0.037995,0.487129,0.000217,0.485911,0,0,0.856622,0.44417,0.299149,0.611184,0.613123,0.44923,REAL
0.153066,0.183193,0.100401,0.023002,0.373669,0,0,0,0.28392,0.27453,0.545067,0.599629,0.341529,REAL
0.36872,0.115048,0.012977,0.043994,0.099316,0.039518,0,0,0.435304,0.345658,0.622035,0.546648,0.613916,FAKE
0.215132,0.360669,0.456024,0.022762,0.036013,0.372272,0,0,0.233616,0.343746,0.652252,0.60858,0.523982,REAL
0.01118,0.239672,0.038137,0.515105,0.064539,0.93884,0,0.845297,0.675449,0.889398,0.646268,0.914523,0.866859,FAKE
0.333577,0.170397,0.218459,0.014046,0.430219,0.116314,0,0.615352,0.749223,0.333995,0.466588,0.576979,0.564481,FAKE
0.156335,0.306774,0.12994,0.001523,0.231155,0.121371,0,0,0.22756,0.335102,0.512519,0.616779,0.268408,REAL
0.06245,0.555564,0.059122,0.006086,0.375603,0,0,0,0.315577,0.275854,0.553915,0.601909,0.395984,FAKE
0.067876,0.247253,0.057457,0.052394,0.496075,0.029341,0,0,0.463743,0.646689,0.462271,0.50338,0.693576,FAKE
0.036433,0.106662,0.031205,0.242228,0.110614,0,0,0,0.732646,0.838846,0.885123,0.352528,0.971738,FAKE
0.030198,0.010094,0.094015,0.474344,0.414183,0.449498,0.80026,0,0.45919,0.324448,0.428008,0.443259,0.160701,FAKE
0.112514,0.055321,0.100684,0.09933,0.167373,0,0,0,0.220617,0.27865,0.512433,0.587861,0.225421,FAKE
0.386334,0.200916,0.151204,0.010797,0.422131,0,0,0,0.378573,0.279973,0.575892,0.60921,0.390181,FAKE
0.159091,0.408388,0.053662,0.010487,0.219301,0.931038,0,0,0.239947,0.290016,0.588782,0.616945,0.580041,REAL
0.467955,0.409017,0.107234,0.00497,0.190698,0,0.509368,0,0.179274,0.803891,0.53165,0.578675,0.93534,FAKE
0.225575,0.034788,0.098004,0.095859,0.090954,0,0,0,0.412645,0.354522,0.204156,0.545151,0.702303,FAKE
0.196998,0.581682,0.02504,0.023769,0.11513,0,0,0,0.214663,0.507224,0.703622,0.734456,0.791386,REAL
0.160341,0.060555,0.219923,0.010066,0.209227,0.116314,0,0,0.487345,0.424034,0.472568,0.420121,0.682224,FAKE
0.579554,0.306385,0.083453,0.000642,0.237036,0.298884,0,0,0.164485,0.302939,0.648956,0.641145,0.474754,REAL
0.130042,0.03362,0.100485,0.591522,0.126735,0,0,0,0.040909,0.505491,0.537858,0.57685,0.58771,REAL
0.133221,0.270394,0.189127,0.011431,0.232949,0.065036,0,0.786991,0.739953,0.874472,0.925191,0.931666,0.883101,FAKE
0,0,0,0,0,0,0,0,0.158544,0.324645,0.425272,0.597766,0.204763,REAL
0.072141,0.045112,0.058049,0.355427,0.226514,0,0,0,0.39528,0.172765,0.840695,0.758734,0.083276,FAKE
0.482642,0.395575,0.013603,0.006716,0.073306,0.417844,0,0,0.705066,0.371553,0.727278,0.684358,0.857469,FAKE
0.27413,0.385225,0.029881,0.034247,0.16071,0.620279,0,0,0.725695,0.459608,0.80528,0.608237,0.647055,REAL
0.147292,0.437755,0.011098,0.136937,0.031953,0.801827,0,0,0.662404,0.284265,0.693688,0.880001,0.102842,REAL
0.120162,0.237628,0.091507,0.057097,0.158417,0,0,0,0.738077,0.331144,0.787552,0.649548,0.592105,FAKE
0.130425,0.069127,0.088265,0.016384,0.274888,0,0.618451,0,0.28688,0.338462,0.623771,0.651783,0.791105,REAL
0.135213,0.071013,0.046128,0.11047,0.340766,0,0,0,0.313042,0.715481,0.681034,0.128404,0.708505,FAKE
0.375505,0.572236,0.083056,0.016298,0.092701,0.825947,0,0,0.466425,0.284802,0.573215,0.6017,0.311881,REAL
0.180191,0.578072,0.032431,0.018656,0.0972,0.642915,0,0,0.546854,0.648023,0.790106,0.584372,0.920784,REAL
0.171026,0.2709,0.068058,0.018535,0.594436,0.694442,0,0.987926,0.639965,0.453953,0.722742,0.877922,0.307614,REAL
0.099034,0.284473,0.099295,0.025028,0.11852,0,0,0,0.908541,0.368305,0.486152,0.612286,0.713855,FAKE
0.167567,0.047199,0.110143,0.086857,0.183507,0.77494,0,0,0.31015,0.402884,0.734765,0.638918,0.472685,REAL
0.081898,0.409439,0.139262,0.007168,0.4916,0.459587,0.374012,0,0.236721,0.751924,0.614608,0.919044,0.667623,FAKE
0.224405,0.134794,0.149093,0.004258,0.580076,0.920855,0,0,0.113032,0.385874,0.478177,0.668334,0.49561,FAKE
0.357179,0.556561,0.105722,0.007286,0.143712,0.842108,0,0,0.735192,0.255044,0.536323,0.552467,0.291514,REAL
0.266717,0.33989,0.210559,0.013897,0.167807,0.094752,0,0.946222,0.326905,0.33505,0.35075,0.372706,0.727261,REAL
0.065559,0.059431,0.143935,0.133394,0.680111,0.93884,0,0,0.128652,0.322485,0.544917,0.59057,0.489405,REAL
0.088192,0.109322,0.063663,0.082562,0.213672,0,0,0,0.747318,0.275009,0.61154,0.591291,0.388816,REAL
0.260838,0.331838,0.136348,0.198975,0.018871,0.769135,0,0,0.623702,0.520529,0.573475,0.694573,0.360315,FAKE
0.076468,0.054716,0.056962,0.057954,0.190347,0,0,0,0.140096,0.28003,0.541223,0.58867,0.497864,FAKE
0.091177,0.042838,0.045399,0.000558,0.062061,0,0.825035,0,0.078829,0.336081,0.562074,0.641056,0.755696,FAKE
0.228448,0.213553,0.067091,0.324066,0.121789,0.672469,0.80026,0,0.43384,0.470092,0.610758,0.593371,0.717667,REAL
0.227362,0.214614,0.238143,0.112248,0.340712,0.913895,0,0.856622,0.05654,0.238893,0.261969,0.662301,0.043799,REAL
0.01293,0.0251,0.011959,0.848453,0.014476,0,0,0,0.504877,0.156314,0.716205,0.485234,0.291909,FAKE
0.117995,0.109141,0.553464,0.065025,0.114289,0.595347,0.422119,0,0.205031,0.838639,0.039024,0.521579,0.417137,FAKE
0.121174,0.110584,0.079515,0.016806,0.653299,0,0,0.647986,0.823116,0.483731,0.917329,0.591141,0.893311,FAKE
0.385091,0.16743,0.237908,0.014432,0.306401,0,0,0,0.121272,0.41396,0.366615,0.473886,0.695864,FAKE
0.625222,0.308056,0.01367,0.007738,0.216157,0.824794,0.660207,0,0.468113,0.36224,0.697452,0.678136,0.725323,FAKE
0.121398,0.244029,0.063269,0.017719,0.505552,0.417844,0.121579,0,0.220822,0.344689,0.776929,0.805069,0.455664,FAKE
0.112981,0.422962,0.029887,0.003715,0.172659,0,0.618451,0,0.121025,0.383528,0.51705,0.538135,0.654507,REAL
0.229419,0.402921,0.207464,0.003532,0.173055,0,0,0,0.421767,0.527108,0.403974,0.504607,0.813897,FAKE
0.24053,0.06255,0.631335,0.005975,0.131942,0,0,0,0.517236,0.380192,0.499566,0.506294,0.206173,FAKE
0.075244,0.44437,0.049091,0.014723,0.475083,0.882284,0,0.497569,0.624607,0.348646,0.73784,0.662252,0.747688,REAL
0.088288,0.041892,0.066389,0.270909,0.123241,0,0.987543,0,0.926665,0.330025,0.638268,0.42778,0.598643,FAKE
0.228438,0.279943,0.096225,0.178947,0.327892,0.929993,0.727798,0,0.340439,0.428401,0.641737,0.458206,0.456081,REAL
0.048354,0.040824,0.025442,0.027669,0.176398,0.842108,0,0,0.096538,0.185854,0.732954,0.644837,0.295551,FAKE
